Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),Total Precip (in),Avg Sol Rad (Ly/day),Avg Vap Pres (mBars),Avg Max Air Temp (F),Avg Min Air Temp (F),Avg Air Temp (F),Avg Max Rel Hum (%),Avg Min Rel Hum (%),Avg Rel Hum (%),Avg Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F)
2611,121,Dixon,Sacramento Valley,Apr 2016,5.87,1.13,546.0,10.8,73.9,45.4,59.8,91.0,41.0,63.0,46.1,7.6,66.4
2612,121,Dixon,Sacramento Valley,May 2016,6.89,0.13,629.0,12.9,78.7,49.7,64.2,93.0,43.0,64.0,51.2,7.0,71.8
2613,121,Dixon,Sacramento Valley,Jun 2016,8.12,0.0,693.0,13.8,87.2,53.3,69.9,87.0,34.0,56.0,53.0,7.5,74.0
2614,121,Dixon,Sacramento Valley,Jul 2016,8.56,0.0,697.0,14.5,88.4,55.0,70.6,87.0,34.0,57.0,54.4,8.7,73.9
2615,121,Dixon,Sacramento Valley,Aug 2016,7.4,0.0,634.0,14.7,86.8,53.2,68.5,91.0,36.0,62.0,54.8,8.2,73.0
2616,121,Dixon,Sacramento Valley,Sep 2016,5.75,0.0,526.0,12.8,85.3,51.5,67.2,87.0,32.0,57.0,51.0,6.6,71.0
2617,121,Dixon,Sacramento Valley,Oct 2016,3.03,2.34,315.0,11.9,73.6,44.9,58.9,93.0,49.0,72.0,49.1,5.3,67.2
2618,121,Dixon,Sacramento Valley,Nov 2016,1.67,1.01,229.0,10.8,64.5,38.6,50.9,99.0,61.0,84.0,46.0,3.7,63.8
2619,121,Dixon,Sacramento Valley,Dec 2016,1.33,3.44,180.0,7.4,53.7,32.0,41.8,97.0,60.0,82.0,36.2,5.1,57.1
2620,121,Dixon,Sacramento Valley,Jan 2017,1.17,12.19,181.0,8.5,52.5,35.2,43.4,99.0,69.0,88.0,39.9,7.4,56.0
2621,121,Dixon,Sacramento Valley,Feb 2017,1.58,7.94,234.0,9.8,58.0,39.3,48.3,98.0,66.0,84.0,43.6,7.4,60.2
2622,121,Dixon,Sacramento Valley,Mar 2017,3.76,2.54,404.0,10.6,66.8,40.5,53.6,96.0,51.0,76.0,45.5,6.3,63.3
2623,121,Dixon,Sacramento Valley,Apr 2017,4.75,2.4,486.0,10.3,69.0,42.1,55.9,95.0,45.0,69.0,44.9,6.5,71.4
2624,121,Dixon,Sacramento Valley,May 2017,7.63,0.04,681.0,12.2,79.7,48.7,64.6,91.0,38.0,59.0,49.1,8.2,77.1
2625,121,Dixon,Sacramento Valley,Jun 2017,7.8,1.3,696.0,15.3,86.6,54.4,70.4,89.0,39.0,61.0,55.5,7.0,78.8
2626,121,Dixon,Sacramento Valley,Jul 2017,8.6,0.0,697.0,14.9,92.1,55.4,73.1,87.0,29.0,54.0,55.2,6.6,79.9
2627,121,Dixon,Sacramento Valley,Aug 2017,7.32,0.0,598.0,15.9,89.9,55.7,71.6,90.0,38.0,61.0,56.9,7.8,78.0
2628,121,Dixon,Sacramento Valley,Sep 2017,5.64,0.0,483.0,13.9,86.4,54.3,69.9,84.0,33.0,56.0,52.3,6.1,76.1
2629,121,Dixon,Sacramento Valley,Oct 2017,4.63,0.14,398.0,8.9,79.4,44.7,61.3,80.0,26.0,49.0,40.5,5.6,69.5
2630,121,Dixon,Sacramento Valley,Nov 2017,1.51,1.3,210.0,9.9,63.2,34.3,49.1,98.0,60.0,83.0,43.9,4.0,67.5
2631,121,Dixon,Sacramento Valley,Dec 2017,1.99,0.0,216.0,6.5,60.8,29.8,44.4,93.0,39.0,66.0,33.1,4.3,61.2
2632,124,Panoche,San Joaquin Valley,Jan 2013,1.57,0.93,231.0,7.7,55.5,33.3,43.5,94.0,56.0,78.0,37.1,3.2,45.6
2633,124,Panoche,San Joaquin Valley,Feb 2013,2.44,0.29,326.0,8.0,61.3,35.4,47.8,91.0,48.0,71.0,38.4,4.1,49.2
2634,124,Panoche,San Joaquin Valley,Mar 2013,4.12,0.41,423.0,10.5,70.7,44.7,57.7,87.0,43.0,64.0,45.3,4.5,56.7
2635,124,Panoche,San Joaquin Valley,Apr 2013,6.71,0.13,568.0,10.2,76.5,49.3,63.4,77.0,35.0,52.0,44.4,6.8,62.3
2636,124,Panoche,San Joaquin Valley,May 2013,8.24,0.0,615.0,10.2,83.0,52.3,68.8,70.0,27.0,43.0,44.3,6.7,65.2
2637,124,Panoche,San Joaquin Valley,Jun 2013,8.73,0.0,659.0,13.5,90.7,57.7,75.2,73.0,28.0,45.0,51.9,6.7,71.0
2638,124,Panoche,San Joaquin Valley,Jul 2013,8.56,0.0,659.0,14.9,94.7,62.0,78.2,73.0,27.0,45.0,55.0,5.3,75.2
2639,124,Panoche,San Joaquin Valley,Aug 2013,7.33,0.0,605.0,15.8,90.8,58.7,74.3,83.0,33.0,55.0,56.7,4.8,72.4
2640,124,Panoche,San Joaquin Valley,Sep 2013,5.59,0.0,484.0,13.7,85.1,56.1,70.5,79.0,34.0,53.0,52.2,4.7,66.1
2641,124,Panoche,San Joaquin Valley,Oct 2013,4.27,0.01,379.0,8.7,76.8,44.7,61.0,70.0,30.0,48.0,40.6,4.2,55.0
2642,124,Panoche,San Joaquin Valley,Nov 2013,2.35,0.6,252.0,8.8,67.1,41.1,53.4,82.0,45.0,64.0,40.8,3.5,50.3
2643,124,Panoche,San Joaquin Valley,Dec 2013,1.74,0.2,224.0,5.9,58.3,29.6,42.7,85.0,40.0,63.0,30.7,3.1,41.7
2644,124,Panoche,San Joaquin Valley,Jan 2014,2.06,0.25,232.0,6.9,64.6,34.8,48.6,78.0,41.0,59.0,34.5,3.1,42.4
2645,124,Panoche,San Joaquin Valley,Feb 2014,2.19,0.45,265.0,10.2,64.9,42.9,53.9,90.0,52.0,71.0,44.3,4.5,49.5
2646,124,Panoche,San Joaquin Valley,Mar 2014,4.33,0.94,403.0,10.2,71.8,47.2,59.5,81.0,41.0,60.0,44.6,5.3,54.9
2647,124,Panoche,San Joaquin Valley,Apr 2014,6.06,0.25,536.0,10.6,77.2,49.0,63.6,80.0,34.0,54.0,46.0,5.9,58.7
2648,124,Panoche,San Joaquin Valley,May 2014,8.86,0.0,661.0,9.4,85.5,53.6,70.9,62.0,23.0,37.0,42.3,6.8,61.8
2649,124,Panoche,San Joaquin Valley,Jun 2014,9.14,0.0,701.0,11.3,91.7,55.6,75.2,69.0,21.0,38.0,47.4,6.0,65.9
2650,124,Panoche,San Joaquin Valley,Jul 2014,8.1,0.0,622.0,16.0,94.4,63.4,78.6,74.0,32.0,49.0,56.9,5.3,70.5
2651,124,Panoche,San Joaquin Valley,Aug 2014,7.11,0.0,563.0,15.8,92.0,60.7,75.8,79.0,33.0,52.0,56.7,4.8,72.1
2652,124,Panoche,San Joaquin Valley,Sep 2014,5.53,0.01,476.0,15.3,89.1,58.9,73.3,82.0,34.0,56.0,55.9,4.7,68.8
2653,124,Panoche,San Joaquin Valley,Oct 2014,4.48,0.04,363.0,10.6,83.1,51.4,66.9,71.0,29.0,48.0,45.8,4.4,62.3
2654,124,Panoche,San Joaquin Valley,Nov 2014,1.77,0.29,219.0,11.3,67.1,43.3,54.5,94.0,53.0,77.0,47.3,3.2,56.4
2655,124,Panoche,San Joaquin Valley,Dec 2014,1.02,1.1,138.0,11.7,58.9,44.4,51.2,96.0,76.0,89.0,47.8,4.5,54.0
2656,124,Panoche,San Joaquin Valley,Jan 2015,1.29,0.0,174.0,8.6,57.2,37.7,46.7,98.0,47.0,78.0,39.5,3.0,48.3
2657,124,Panoche,San Joaquin Valley,Feb 2015,2.28,0.0,276.0,10.9,68.2,42.7,54.8,95.0,46.0,74.0,46.2,4.2,52.2
2658,124,Panoche,San Joaquin Valley,Mar 2015,4.46,0.0,403.0,10.9,76.2,46.6,61.7,83.0,38.0,59.0,46.7,5.0,56.2
2659,124,Panoche,San Joaquin Valley,Apr 2015,6.42,0.44,540.0,8.9,76.7,48.4,63.1,70.0,28.0,45.0,40.6,6.4,58.7
2660,124,Panoche,San Joaquin Valley,May 2015,5.41,0.06,402.0,11.0,80.5,50.9,65.7,81.0,31.0,51.0,46.7,6.2,64.0
2661,124,Panoche,San Joaquin Valley,Jun 2015,8.51,0.0,692.0,13.9,93.9,58.8,77.4,73.0,26.0,43.0,52.9,5.1,67.3
2662,124,Panoche,San Joaquin Valley,Jul 2015,8.15,0.0,630.0,16.2,93.2,61.8,77.4,79.0,31.0,51.0,57.3,5.3,71.9
2663,124,Panoche,San Joaquin Valley,Aug 2015,7.55,0.04,602.0,15.7,93.3,59.9,76.0,83.0,30.0,52.0,56.5,5.0,71.8
2664,124,Panoche,San Joaquin Valley,Sep 2015,5.82,0.0,458.0,11.6,90.2,56.4,74.0,71.0,23.0,41.0,48.3,4.4,68.9
2665,124,Panoche,San Joaquin Valley,Oct 2015,4.21,0.19,370.0,13.1,83.6,53.5,68.3,83.0,32.0,55.0,51.3,4.0,65.8
2666,124,Panoche,San Joaquin Valley,Nov 2015,2.16,1.75,270.0,9.0,62.9,37.8,49.5,96.0,41.0,74.0,41.2,3.9,54.1
2667,124,Panoche,San Joaquin Valley,Dec 2015,1.42,0.99,192.0,8.2,56.9,35.5,45.4,96.0,47.0,78.0,38.7,4.0,49.6
2668,124,Panoche,San Joaquin Valley,Jan 2016,1.35,3.27,167.0,9.1,57.0,42.3,49.1,96.0,41.0,77.0,41.7,3.7,52.8
2669,124,Panoche,San Joaquin Valley,Feb 2016,2.87,0.15,341.0,8.9,66.1,40.3,52.6,87.0,41.0,65.0,41.1,3.9,56.1
2670,124,Panoche,San Joaquin Valley,Mar 2016,4.0,1.52,406.0,9.6,67.7,44.6,56.4,83.0,41.0,61.0,42.9,4.9,60.1
2671,124,Panoche,San Joaquin Valley,Apr 2016,6.13,1.1,538.0,9.0,75.1,49.5,62.2,72.0,31.0,48.0,41.2,6.2,64.5
2672,124,Panoche,San Joaquin Valley,May 2016,7.67,1.69,623.0,10.0,81.0,51.8,67.0,73.0,28.0,46.0,44.3,5.8,69.8
2673,124,Panoche,San Joaquin Valley,Jun 2016,8.93,0.0,698.0,9.6,91.5,56.6,75.3,60.0,18.0,33.0,43.3,5.6,74.9
2674,124,Panoche,San Joaquin Valley,Jul 2016,8.95,0.0,683.0,10.9,93.3,56.8,75.9,65.0,20.0,36.0,46.8,4.7,77.7
2675,124,Panoche,San Joaquin Valley,Aug 2016,7.6,0.0,600.0,11.9,91.7,56.8,73.9,72.0,22.0,42.0,49.1,4.4,82.0
2676,124,Panoche,San Joaquin Valley,Sep 2016,5.98,0.01,499.0,9.5,87.6,51.3,69.5,68.0,19.0,39.0,43.0,4.1,77.6
2677,124,Panoche,San Joaquin Valley,Oct 2016,3.85,0.08,341.0,9.5,75.7,47.3,61.8,74.0,32.0,51.0,42.9,4.2,69.2
2678,124,Panoche,San Joaquin Valley,Nov 2016,2.17,0.66,251.0,10.0,66.3,42.2,54.0,87.0,48.0,69.0,43.9,3.4,62.6
2679,124,Panoche,San Joaquin Valley,Dec 2016,1.42,0.83,199.0,7.4,55.0,35.8,44.7,87.0,52.0,71.0,35.9,3.6,62.0
2680,124,Panoche,San Joaquin Valley,Jan 2017,1.29,3.97,186.0,8.2,54.3,37.2,45.1,90.0,61.0,79.0,38.8,4.0,
2681,124,Panoche,San Joaquin Valley,Feb 2017,1.8,2.52,248.0,9.8,60.2,43.8,51.5,89.0,53.0,73.0,43.0,4.8,
2682,124,Panoche,San Joaquin Valley,Mar 2017,4.31,0.8,430.0,9.0,68.1,44.1,56.1,81.0,39.0,59.0,41.4,5.1,66.9
2683,124,Panoche,San Joaquin Valley,Apr 2017,5.61,0.52,500.0,8.2,71.3,46.7,59.5,72.0,30.0,48.0,38.9,6.1,70.7
2684,124,Panoche,San Joaquin Valley,May 2017,7.91,0.11,640.0,9.4,81.4,51.7,67.6,67.0,25.0,41.0,42.5,5.7,76.4
2685,124,Panoche,San Joaquin Valley,Jun 2017,8.6,0.0,689.0,11.8,89.3,57.1,74.4,68.0,25.0,40.0,48.3,5.5,78.8
2686,124,Panoche,San Joaquin Valley,Jul 2017,8.86,0.0,674.0,11.8,95.5,59.2,78.4,65.0,21.0,36.0,48.8,4.3,80.2
2687,124,Panoche,San Joaquin Valley,Aug 2017,7.27,0.01,556.0,13.7,93.9,60.1,76.7,71.0,25.0,44.0,52.8,4.1,78.0
2688,124,Panoche,San Joaquin Valley,Sep 2017,5.87,0.07,478.0,11.6,87.3,54.8,71.4,72.0,25.0,43.0,47.3,4.5,72.7
2689,124,Panoche,San Joaquin Valley,Oct 2017,4.37,0.07,374.0,7.6,78.0,42.2,60.0,72.0,22.0,43.0,36.8,4.2,65.0
2690,124,Panoche,San Joaquin Valley,Nov 2017,2.01,0.09,228.0,9.3,66.5,41.7,53.9,82.0,44.0,65.0,42.2,3.3,64.7
2691,124,Panoche,San Joaquin Valley,Dec 2017,1.98,0.08,221.0,5.1,59.0,30.6,43.8,72.0,35.0,53.0,27.4,3.4,60.5
2692,125,Arvin-Edison,San Joaquin Valley,Jan 2013,1.56,1.61,223.0,8.1,57.3,34.1,44.6,95.0,54.0,79.0,38.4,2.9,47.0
2693,125,Arvin-Edison,San Joaquin Valley,Feb 2013,2.57,0.67,334.0,8.2,62.6,37.3,49.7,91.0,43.0,67.0,38.8,3.4,51.4
2694,125,Arvin-Edison,San Joaquin Valley,Mar 2013,4.31,0.91,426.0,10.6,71.4,46.7,59.5,86.0,41.0,61.0,45.6,3.7,60.3
2695,125,Arvin-Edison,San Joaquin Valley,Apr 2013,6.25,0.16,550.0,10.3,78.2,50.5,65.0,79.0,30.0,49.0,44.6,4.3,67.1
2696,125,Arvin-Edison,San Joaquin Valley,May 2013,8.01,0.55,620.0,10.7,83.2,55.4,70.6,70.0,27.0,42.0,45.4,4.7,72.9
2697,125,Arvin-Edison,San Joaquin Valley,Jun 2013,8.79,0.04,662.0,14.1,92.0,62.5,78.4,69.0,26.0,42.0,52.8,4.3,78.5
2698,125,Arvin-Edison,San Joaquin Valley,Jul 2013,8.74,0.0,593.0,14.6,99.3,68.1,84.7,61.0,22.0,36.0,54.3,3.7,80.8
2699,125,Arvin-Edison,San Joaquin Valley,Aug 2013,8.32,0.0,572.0,14.1,94.7,63.6,80.0,67.0,25.0,40.0,53.4,3.9,77.5
2700,125,Arvin-Edison,San Joaquin Valley,Sep 2013,5.9,0.16,469.0,13.5,87.9,58.9,73.8,73.0,30.0,47.0,52.0,3.7,73.6
2701,125,Arvin-Edison,San Joaquin Valley,Oct 2013,4.36,0.16,383.0,9.0,78.9,46.5,62.4,77.0,28.0,48.0,41.5,3.3,64.3
2702,125,Arvin-Edison,San Joaquin Valley,Nov 2013,2.54,0.87,252.0,8.9,69.3,41.9,54.7,86.0,39.0,62.0,41.0,3.4,57.7
2703,125,Arvin-Edison,San Joaquin Valley,Dec 2013,1.8,0.2,233.0,6.6,59.6,30.9,43.5,90.0,41.0,68.0,33.6,3.0,49.6
2704,125,Arvin-Edison,San Joaquin Valley,Jan 2014,2.63,0.08,238.0,6.8,66.8,36.3,50.9,77.0,36.0,56.0,34.2,3.8,51.7
2705,125,Arvin-Edison,San Joaquin Valley,Feb 2014,2.74,0.31,297.0,9.3,67.5,43.6,55.6,84.0,42.0,62.0,42.2,3.7,55.1
2706,125,Arvin-Edison,San Joaquin Valley,Mar 2014,4.84,0.87,432.0,9.0,73.4,46.3,60.8,77.0,32.0,50.0,41.1,4.1,60.9
2707,125,Arvin-Edison,San Joaquin Valley,Apr 2014,6.18,0.75,544.0,10.3,77.5,51.3,64.9,80.0,31.0,50.0,45.1,4.3,67.5
2708,125,Arvin-Edison,San Joaquin Valley,May 2014,8.41,0.04,633.0,9.6,85.2,56.0,71.9,63.0,22.0,37.0,42.9,4.6,72.0
2709,125,Arvin-Edison,San Joaquin Valley,Jun 2014,9.39,0.31,687.0,10.9,93.2,60.5,78.9,59.0,19.0,32.0,46.5,4.2,77.7
2710,125,Arvin-Edison,San Joaquin Valley,Jul 2014,8.99,25.71,613.0,15.0,97.4,68.8,84.5,60.0,25.0,38.0,55.0,3.8,81.3
2711,125,Arvin-Edison,San Joaquin Valley,Aug 2014,8.53,27.52,579.0,14.0,95.3,65.0,81.5,63.0,24.0,38.0,53.2,3.8,78.5
2712,125,Arvin-Edison,San Joaquin Valley,Sep 2014,6.28,1.34,490.0,13.9,91.0,62.3,77.3,66.0,30.0,44.0,53.0,3.5,75.7
2713,125,Arvin-Edison,San Joaquin Valley,Oct 2014,4.61,0.71,383.0,11.1,83.2,52.4,67.5,75.0,31.0,50.0,47.1,3.4,69.0
2714,125,Arvin-Edison,San Joaquin Valley,Nov 2014,2.22,0.04,254.0,11.3,69.5,44.4,56.0,93.0,49.0,73.0,47.2,3.0,60.5
2715,125,Arvin-Edison,San Joaquin Valley,Dec 2014,1.39,2.05,183.0,10.8,62.5,41.7,51.1,97.0,59.0,83.0,45.6,2.8,55.1
2716,125,Arvin-Edison,San Joaquin Valley,Jan 2015,1.33,0.51,196.0,10.3,58.6,40.3,48.6,97.0,68.0,86.0,44.5,2.5,51.2
2717,125,Arvin-Edison,San Joaquin Valley,Feb 2015,2.59,1.14,331.0,11.2,70.9,45.6,57.5,93.0,46.0,70.0,47.5,2.3,57.1
2718,125,Arvin-Edison,San Joaquin Valley,Mar 2015,4.33,0.28,434.0,11.0,76.5,49.1,62.9,85.0,36.0,57.0,46.9,2.0,61.8
2719,125,Arvin-Edison,San Joaquin Valley,Apr 2015,5.76,0.2,541.0,9.1,77.2,48.2,63.9,75.0,27.0,45.0,41.3,2.9,67.8
2720,125,Arvin-Edison,San Joaquin Valley,May 2015,7.21,0.71,589.0,11.4,79.9,54.7,67.7,77.0,32.0,50.0,47.5,4.1,70.4
2721,125,Arvin-Edison,San Joaquin Valley,Jun 2015,8.85,0.2,646.0,13.5,94.8,63.6,80.6,66.0,23.0,38.0,51.9,4.2,78.0
2722,125,Arvin-Edison,San Joaquin Valley,Jul 2015,8.69,0.67,623.0,16.5,94.8,67.3,82.0,71.0,29.0,42.0,56.7,4.3,78.8
2723,125,Arvin-Edison,San Joaquin Valley,Aug 2015,8.31,0.79,574.0,15.1,95.8,65.5,81.4,68.0,27.0,41.0,55.4,3.6,78.7
2724,125,Arvin-Edison,San Joaquin Valley,Sep 2015,6.33,0.12,486.0,12.9,92.4,61.1,77.2,68.0,25.0,41.0,51.0,3.4,74.3
2725,125,Arvin-Edison,San Joaquin Valley,Oct 2015,4.17,0.59,357.0,14.4,83.1,56.5,69.2,86.0,37.0,58.0,53.3,3.4,69.8
2726,125,Arvin-Edison,San Joaquin Valley,Nov 2015,2.21,0.91,270.0,9.0,65.1,38.6,50.3,95.0,44.0,72.0,41.5,3.1,56.9
2727,125,Arvin-Edison,San Joaquin Valley,Dec 2015,1.37,0.62,189.0,8.1,57.7,34.1,45.0,96.0,53.0,79.0,38.7,2.9,49.8
2728,125,Arvin-Edison,San Joaquin Valley,Jan 2016,1.32,3.07,171.0,10.2,61.3,41.1,50.3,97.0,59.0,82.0,44.7,3.2,50.5
2729,125,Arvin-Edison,San Joaquin Valley,Feb 2016,2.8,0.31,333.0,10.7,68.8,41.6,54.5,95.0,48.0,73.0,45.9,3.2,53.8
2730,125,Arvin-Edison,San Joaquin Valley,Mar 2016,4.37,1.03,414.0,10.6,71.6,46.3,58.9,90.0,38.0,62.0,45.8,4.0,60.2
2731,125,Arvin-Edison,San Joaquin Valley,Apr 2016,5.47,1.62,493.0,11.4,77.1,51.0,64.1,87.0,35.0,56.0,47.1,4.1,65.9
2732,125,Arvin-Edison,San Joaquin Valley,May 2016,7.2,0.38,547.0,12.6,83.3,57.7,71.1,80.0,31.0,49.0,50.5,4.3,73.9
2733,125,Arvin-Edison,San Joaquin Valley,Jun 2016,9.0,0.13,672.0,12.9,94.1,63.8,80.5,66.0,22.0,37.0,51.1,4.3,79.6
2734,125,Arvin-Edison,San Joaquin Valley,Jul 2016,9.78,0.0,695.0,12.6,98.3,65.7,83.7,57.0,19.0,32.0,50.6,4.0,82.2
2735,125,Arvin-Edison,San Joaquin Valley,Aug 2016,8.83,0.0,598.0,12.6,97.7,63.9,82.0,59.0,20.0,34.0,50.5,3.6,81.6
2736,125,Arvin-Edison,San Joaquin Valley,Sep 2016,6.52,0.0,503.0,11.3,90.8,57.8,74.8,65.0,23.0,38.0,47.6,3.6,74.4
2737,125,Arvin-Edison,San Joaquin Valley,Oct 2016,4.02,0.0,355.0,12.0,78.7,51.1,64.9,83.0,37.0,57.0,48.9,3.5,67.3
2738,125,Arvin-Edison,San Joaquin Valley,Nov 2016,2.25,0.0,243.0,10.7,69.6,42.7,55.3,92.0,48.0,72.0,45.8,3.0,59.6
2739,125,Arvin-Edison,San Joaquin Valley,Dec 2016,1.2,0.0,174.0,9.7,58.2,38.0,47.4,97.0,65.0,85.0,43.1,3.0,51.5
2740,125,Arvin-Edison,San Joaquin Valley,Jan 2017,1.35,0.0,178.0,9.9,58.2,40.9,48.4,97.0,63.0,85.0,44.0,3.4,50.8
2741,125,Arvin-Edison,San Joaquin Valley,Feb 2017,1.99,0.0,260.0,11.9,64.3,46.1,54.9,96.0,60.0,80.0,48.6,3.8,55.8
2742,125,Arvin-Edison,San Joaquin Valley,Mar 2017,4.07,0.0,426.0,11.6,70.7,44.6,58.2,93.0,45.0,69.0,47.9,3.8,59.1
2743,125,Arvin-Edison,San Joaquin Valley,Apr 2017,5.85,0.0,520.0,10.3,76.4,48.2,63.1,82.0,32.0,53.0,44.9,4.7,67.4
2744,125,Arvin-Edison,San Joaquin Valley,May 2017,7.47,0.02,570.0,11.3,84.1,55.9,71.3,69.0,28.0,44.0,47.4,4.2,78.3
2745,125,Arvin-Edison,San Joaquin Valley,Jun 2017,9.05,0.0,676.0,13.9,94.7,65.2,81.2,62.0,24.0,38.0,52.4,4.1,87.0
2746,125,Arvin-Edison,San Joaquin Valley,Jul 2017,9.81,0.0,655.0,13.8,100.8,71.5,87.5,52.0,19.0,31.0,53.1,3.9,92.6
2747,125,Arvin-Edison,San Joaquin Valley,Aug 2017,8.63,0.0,561.0,15.4,99.1,71.2,86.1,58.0,23.0,36.0,56.0,3.7,91.0
2748,125,Arvin-Edison,San Joaquin Valley,Sep 2017,6.13,0.31,476.0,14.1,90.6,62.2,76.6,71.0,26.0,43.0,51.8,3.9,83.8
2749,125,Arvin-Edison,San Joaquin Valley,Oct 2017,4.78,0.0,383.0,8.7,81.7,50.2,66.0,67.0,25.0,41.0,40.1,3.8,72.2
2750,125,Arvin-Edison,San Joaquin Valley,Nov 2017,2.29,0.1,252.0,10.8,70.2,44.5,56.9,91.0,47.0,69.0,46.5,3.1,63.9
2751,125,Arvin-Edison,San Joaquin Valley,Dec 2017,1.98,0.06,233.0,6.2,62.8,32.0,45.7,83.0,35.0,59.0,31.9,3.2,52.1
2752,126,San Benito,Monterey Bay,Jan 2013,1.5,1.35,214.0,8.5,59.6,35.3,45.5,96.0,56.0,80.0,39.7,2.2,47.4
2753,126,San Benito,Monterey Bay,Feb 2013,2.1,0.64,298.0,8.7,62.6,35.2,47.2,97.0,51.0,78.0,40.6,2.5,50.1
2754,126,San Benito,Monterey Bay,Mar 2013,3.71,0.46,405.0,10.8,69.9,41.7,53.9,97.0,48.0,76.0,46.4,3.1,56.0
2755,126,San Benito,Monterey Bay,Apr 2013,5.39,0.3,547.0,11.1,74.5,44.9,58.3,95.0,43.0,67.0,46.9,3.8,61.4
2756,126,San Benito,Monterey Bay,May 2013,6.26,0.02,598.0,11.6,76.8,47.4,61.3,90.0,41.0,63.0,48.1,3.5,68.2
2757,126,San Benito,Monterey Bay,Jun 2013,6.36,0.01,616.0,14.2,79.8,52.5,65.2,90.0,47.0,66.0,52.4,3.5,73.9
2758,126,San Benito,Monterey Bay,Jul 2013,6.46,0.0,616.0,15.0,79.7,53.3,63.8,95.0,49.0,75.0,55.4,3.5,76.9
2759,126,San Benito,Monterey Bay,Aug 2013,5.98,0.03,565.0,15.6,82.1,54.4,65.6,95.0,47.0,73.0,56.5,3.7,75.8
2760,126,San Benito,Monterey Bay,Sep 2013,4.83,0.1,460.0,14.4,81.7,53.1,65.4,92.0,43.0,67.0,53.9,3.4,71.9
2761,126,San Benito,Monterey Bay,Oct 2013,3.51,0.07,345.0,9.5,75.8,43.4,57.0,84.0,39.0,62.0,42.8,2.7,62.8
2762,126,San Benito,Monterey Bay,Nov 2013,2.02,0.37,237.0,9.4,70.0,40.7,53.0,90.0,42.0,69.0,42.5,2.3,56.5
2763,126,San Benito,Monterey Bay,Dec 2013,1.8,0.17,219.0,6.3,64.1,31.2,45.0,85.0,35.0,61.0,32.2,2.2,48.0
2764,126,San Benito,Monterey Bay,Jan 2014,2.08,0.22,223.0,7.3,70.4,38.1,51.4,76.0,34.0,56.0,35.3,2.3,50.1
2765,126,San Benito,Monterey Bay,Feb 2014,1.85,1.91,246.0,11.0,65.3,43.3,52.8,97.0,56.0,80.0,46.5,2.9,53.6
2766,126,San Benito,Monterey Bay,Mar 2014,3.58,1.59,393.0,11.3,70.5,45.1,56.4,93.0,50.0,74.0,47.5,3.1,57.7
2767,126,San Benito,Monterey Bay,Apr 2014,4.89,0.86,516.0,11.7,72.6,45.8,57.7,94.0,48.0,72.0,48.4,3.6,61.6
2768,126,San Benito,Monterey Bay,May 2014,6.83,0.02,656.0,10.9,78.4,50.4,64.0,80.0,38.0,57.0,46.4,4.3,70.6
2769,126,San Benito,Monterey Bay,Jun 2014,6.71,0.0,665.0,13.3,79.3,50.5,63.5,92.0,43.0,67.0,51.9,4.2,74.6
2770,126,San Benito,Monterey Bay,Jul 2014,6.88,0.0,671.0,15.9,83.0,57.0,68.0,92.0,46.0,68.0,56.7,4.3,77.6
2771,126,San Benito,Monterey Bay,Aug 2014,6.02,0.0,576.0,16.4,80.7,55.5,65.2,95.0,51.0,77.0,57.8,3.9,75.7
2772,126,San Benito,Monterey Bay,Sep 2014,4.74,0.14,475.0,16.2,81.3,55.5,65.2,94.0,51.0,76.0,57.4,3.4,74.2
2773,126,San Benito,Monterey Bay,Oct 2014,4.01,1.57,380.0,12.0,83.0,50.8,64.5,85.0,36.0,60.0,49.0,2.7,70.0
2774,126,San Benito,Monterey Bay,Nov 2014,1.86,0.48,236.0,11.9,70.3,46.1,55.9,96.0,51.0,78.0,48.8,2.1,60.2
2775,126,San Benito,Monterey Bay,Dec 2014,1.46,5.78,155.0,11.5,70.6,49.3,57.2,85.0,50.0,90.0,52.3,2.3,55.6
2776,126,San Benito,Monterey Bay,Jan 2015,1.81,0.02,246.0,10.5,68.4,38.4,50.5,98.0,51.0,84.0,45.6,1.9,51.1
2777,126,San Benito,Monterey Bay,Feb 2015,2.16,1.2,287.0,11.4,68.6,43.0,54.3,97.0,50.0,78.0,47.1,2.5,55.8
2778,126,San Benito,Monterey Bay,Mar 2015,4.13,0.22,421.0,10.6,75.1,43.2,57.4,92.0,38.0,66.0,46.0,2.8,59.1
2779,126,San Benito,Monterey Bay,Apr 2015,5.12,0.24,527.0,9.6,71.6,43.3,56.4,90.0,38.0,62.0,42.8,3.6,61.8
2780,126,San Benito,Monterey Bay,May 2015,5.01,0.87,525.0,11.9,68.4,49.1,57.4,93.0,53.0,74.0,49.0,4.4,65.8
2781,126,San Benito,Monterey Bay,Jun 2015,6.42,0.0,601.0,13.4,81.7,52.8,65.4,90.0,40.0,63.0,52.2,3.8,73.5
2782,126,San Benito,Monterey Bay,Jul 2015,6.52,0.01,562.0,15.4,81.8,57.6,67.4,92.0,44.0,68.0,56.1,4.0,78.5
2783,126,San Benito,Monterey Bay,Aug 2015,6.49,0.09,560.0,14.9,85.7,56.8,68.9,88.0,39.0,65.0,55.6,3.9,79.3
